ID_NUMBER,FACILITY_NAME,ACTIVITY_LOCATION,FULL_ENFORCEMENT,HREPORT_UNIVERSE_RECORD,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,LONGITUDE83,FED_WASTE_GENERATOR,TRANSPORTER,ACTIVE_SITE,OPERATING_TSDF
GAR000020644,CRASH CHAMPIONS LLC,GA,------,VSQG,2818 E PONCE DE LEON AVE,DECATUR,GA,30030,33.776519,-84.290846,3  ,N  ,H----,------         
GAD981274533,FAST FARE GA 522,GA,------,Other,215 W WINTHORPE ST,MILLEN,GA,30442,,,N  ,N  ,-----,------         
GAD981239361,PERLIS TRUCK STOP,GA,------,Other,HWY I-75 SOUTH,CORDELE,GA,31015,,,N  ,N  ,-----,------         
GAD981251945,SOLVAY PHARMACEUTICALS,GA,------,Other,901 SAWYER RD,MARIETTA,GA,30062,33.983061,-84.526687,N  ,N  ,-----,------         
GAD981226624,OKABASHI US CORP,GA,------,Other,3150 VERONA AVE,BUFORD,GA,30518,34.131759,-83.970835,N  ,N  ,-----,------         
GAD981253362,ADMORE ATLANTA,GA,------,Other,1135 SHALLOWFORD RD,MARIETTA,GA,30066,34.056587,-84.517576,N  ,N  ,-----,------         
GAR000014027,GENERAL PARCEL SERVICE INC,GA,------,Other,4930 MASSACHUSETTS BLVD,COLLEGE PARK,GA,30337,,,N  ,N  ,-----,------         
GAD984307272,ALL PRO BODYWORKS,GA,------,Other,132 MORGAN ST,SENOIA,GA,30276,,,N  ,N  ,-----,------         
GAD981269442,STONE MOUNTAIN TOOL & STAMP INC,GA,------,Other,1605 GENERAL ARTS RD,CONYERS,GA,30207,33.682622,-84.054327,N  ,N  ,-----,------         
GAD984289389,ALLWASTE TANK CLEANING INC,GA,------,Other,2 RAVINIA DRIVE SUITE 810,ATLANTA,GA,30346,,,N  ,N  ,-----,------         
GAD984291039,BP OIL CO,GA,------,Other,1937 SCENIC HIGHWAY,SNELLVILLE,GA,30278,,,N  ,N  ,-----,------         
GAD030037345,BAYLINER MARINE CORP,GA,------,Other,601 W INDUSTRIAL BLVD,VALDOSTA,GA,98206,30.814381,-83.287367,,N  ,-----,------         
GAD981267578,ONE HOUR MARTINIZING,GA,------,Other,1800 E VICTORY DR,SAVANNAH,GA,31404,32.044364,-81.071785,N  ,N  ,-----,------         
GAD981266356,GA CORRECTIONAL IND METAL FAB PLT,GA,------,Other,STRAIGHT GUT RD,ROCK SPRINGS,GA,30739,,,N  ,N  ,-----,------         
GAD981267172,EBASCO SERVICES,GA,------,Other,145 TECHNOLOGY PARK,NORCROSS,GA,30092,33.965044,-84.21801,N  ,N  ,-----,------         
GAD981237688,GREAT SOUTHERN TRAILER CORP,GA,------,Other,2700 LOUISVILLE RD,SAVANNAH,GA,31418,32.086783,-81.141452,N  ,N  ,-----,------         
GAD981237704,ATLANTA AUTO BODY SHOP INC,GA,------,VSQG,3826 CLAIRMONT RD,CHAMBLEE,GA,30341,33.875368,-84.309462,3  ,N  ,H----,------         
GAD981237746,CROWN BUICK,GA,------,Other,525 W OGLETHORPE BLVD,ALBANY,GA,31701,31.575398,-84.159675,N  ,N  ,-----,------         
GAD981224157,GOODYEAR AUTO SERVICE CENTER,GA,------,Other,475 MORELAND AVE,ATLANTA,GA,30316,33.736052,-84.349054,N  ,N  ,-----,------         
GAD984293571,STOLLS STUDIO,GA,------,Other,135 TOWNES GROCERY RD,ATHENS,GA,30605,33.901491,-83.364151,N  ,N  ,-----,------         
GAD984299321,CHAMBLEE AMOCO,GA,------,Other,2889 CHAMBLEE TUCKER RD,CHAMBLEE,GA,30341,33.878315,-84.272385,N  ,N  ,-----,------         
GAD984293720,FRIENDLY EXPRESS #4,GA,------,Other,1900 ALMA HWY,WAYCORSS,GA,31501,31.259097,-82.379429,N  ,N  ,-----,------         
GAD984293803,HUNTLEY JIFFY FOOD STORE #314,GA,------,Other,111 S SUNSET BLVD,JESUP,GA,31545,31.620613,-81.902645,N  ,N  ,-----,------         
GAD984306480,SEXTONS EXXON,GA,------,Other,HWY 2 & I-75,RINGGOLD,GA,30736,,,N  ,N  ,-----,------         
GAR000006270,TRUCKS INC,GA,------,Other,105 SHORT RD,JACKSON,GA,30233,,,N  ,N  ,-----,------         
GAR000054114,PERFECT CIRCLE ENERGY SOLUTIONS LLC,GA,------,Other,1174 ZONOLITE PLACE,ATLANTA,GA,30306,,,N  ,N  ,-----,------         
GA0000918904,WILSONART LLC,GA,------,VSQG,2323 PARK CENTRAL BLVD,DECATUR,GA,30035,33.719967,-84.172226,3  ,N  ,H----,------         
GAR000003830,SEARS ROEBUCK AND CO #1145/6445,GA,------,Other,3012 MACON RD,COLUMBUS,GA,31906,32.477502,-84.947243,N  ,N  ,-----,------         
GAD984302570,AUTO FITNESS CENTER INC,GA,------,Other,815 SAWNEE AVE,BUFORD,GA,30518,,,N  ,N  ,-----,------         
GAD984293134,JR FOOD MART,GA,------,Other,413 W MAIN STREET,MANCHESTER,GA,31816,,,N  ,N  ,-----,------         
GAR000017103,WAREHOUSE,GA,------,Other,4142 ARCHDIA IND CIR,LILBURN,GA,30047,,,N  ,N  ,-----,------         
GAD981243249,COURIER DISPATCH,GA,------,Other,1340 MILLEDGE ST,EAST POINT,GA,30344,33.69088,-84.433606,N  ,N  ,-----,------         
GAD984294207,FRIENDLY EXPRESS #50,GA,------,Other,1720 MEMORIAL DR,WAYCROSS,GA,31501,31.205903,-82.336694,N  ,N  ,-----,------         
GAD984294603,TEXACO,GA,------,Other,I-75 & GA 2A,RINGGOLD,GA,30736,,,N  ,N  ,-----,------         
GAD984294066,HUNTLEY JIFFY FOOD STORE #361,GA,------,Other,7401 SKIDAWAY,SAVANNAH,GA,31402,31.981925,-81.070194,N  ,N  ,-----,------         
GAR000026120,HORNBUCKLE GREENHOUSES,GA,------,Other,1528 GEORGIA AVE,OMEGA,GA,31775,,,N  ,N  ,-----,------         
GAR000025247,JONESBORO NORTH,GA,------,Other,2471 JONESBORO RD SE,ATLANTA,GA,30315,,,N  ,N  ,-----,------         
GAR000025171,GA EPD WATERSHED P&M PROG,GA,------,Other,19 ML KING JR DR SW,ATLANTA,GA,30330,,,N  ,N  ,-----,------         
GAR000000398,BUCKHEAD BROOKWOOD ASSOC LP,GA,------,Other,2166 PEACHTREE RD NE,ATLANTA,GA,30305,,,N  ,N  ,-----,------         
GAD984319111,EVANS PAINT & BODY,GA,------,Other,693 NORTH BELAIR RD,EVANS,GA,30809,33.52869,-82.132295,N  ,N  ,-----,------         
GAD984319038,JERRY C CARTER BP STATION,GA,------,Other,1337 THOMPSON BRIDGE RD,GAINESVILLE,GA,30501,34.321686,-83.83313,N  ,N  ,-----,------         
GAD984318782,EVENTS GROUP INC,GA,------,Other,1250 LOGAN CIRCLE NW,ATLANTA,GA,30318-2835,,,N  ,N  ,-----,------         
GAD984318386,WORLD COLOR DIRECT GAINESVILLE,GA,------,Other,1245 PALMOUR DR,GAINESVILLE,GA,30501,34.271299,-83.826637,N  ,N  ,-----,------         
GAD984317941,ONE HOUR CLEANERIZING,GA,------,Other,702 ELLIS ST,AUGUSTA,GA,30901,33.47338,-81.964112,N  ,N  ,-----,------         
GAD981243280,UNIVERSAL FOREST PRODUCTS INC,GA,------,Other,MCLARIN RD,FAIRBURN,GA,30291,,,N  ,N  ,-----,------         
GAD981229297,SAIA MOTOR FRIEGHT,GA,------,Other,2300 JONESBORO RD,ATLANTA,GA,30315,33.693482,-84.366718,N  ,N  ,-----,------         
GAD981227580,ACME,GA,------,Other,5406 SKIDAWAY RD,SAVANNAH,GA,31406,32.019113,-81.075257,N  ,N  ,-----,------         
GAD981220239,CHATTANOOGA TRUCK PARTS,GA,------,Other,1570 LAKEVIEW DR,ROSSVILLE,GA,30741,,,N  ,N  ,-----,------         
GAD980840334,SOUTHERN BELL ATLNGABU,GA,------,Other,3130 PEACHTREE RD,ATLANTA,GA,30305,33.840296,-84.37776,N  ,N  ,-----,------         
GAR000016410,DOUGLAS COLLISION,GA,------,Other,803-B TIFTON HIGHWAY,NASHVILLE,GA,31639,31.213485,-83.262248,N  ,N  ,-----,------         
GAD981220536,WINTER VILLAGE CLEANERS,GA,------,VSQG,5025 WINTER CHAPEL RD SUITE N,DORAVILLE,GA,30360,33.942171,-84.27108,3  ,N  ,H----,------         
GAD981221914,HOXSIES CLEANERS,GA,------,Other,106 S LEE ST,AMERICUS,GA,31709,32.07186,-84.232509,N  ,N  ,-----,------         
GAD083757617,EMPIRE ELECTRONICS CORP,GA,------,VSQG,1629 LITTON DR,STONE MOUNTAIN,GA,30083,33.829447,-84.193601,3  ,N  ,H----,------         
GAD047591797,PHOENIX COMMUNICATIONS,GA,------,Other,5664 NEW PEACHTREE RD,CHAMBLEE,GA,30341,33.892863,-84.29663,N  ,N  ,-----,------         
GAD088608021,FAIR OAKS PAINT & COLLISION,GA,------,Other,858 ATLANTA RD,MARIETTA,GA,30060,33.933173,-84.541503,N  ,N  ,-----,------         
GAR000025445,COMMERCIAL CABINETRY  OF GEORGIA LLC,GA,------,Other,3299 US HWY 78 SW,LOGANVILLE,GA,30052,,,N  ,N  ,-----,------         
GAR000008755,COLE SERVICE GROUP INC,GA,------,Other,5605 GWALTNEY DR,ATLANTA,GA,30336,,,N  ,N  ,-----,------         
GAR000008383,JIFFY LUBE STORE #1568,GA,------,Other,100 NORTH SPEER RD,STOCKBRIDGE,GA,30281,,,N  ,N  ,-----,------         
GAR000003749,COLUMBUS BODY WORKS INC,GA,------,VSQG,1919 VETERANS PARKWAY,COLUMBUS,GA,31904,32.480301,-84.987505,3  ,N  ,H----,------         
GAR000003095,VEHICARE OF GA CO,GA,------,Other,500 BISHOP ST STE B3,ATLANTA,GA,30318,33.792297,-84.404053,N  ,N  ,-----,------         
GAR000002444,ROBERDS FURNITURE FAYETTEVILLE,GA,------,Other,551 NEW HOPE RD,FAYETTEVILLE,GA,30214,33.4952,-84.475364,N  ,N  ,-----,------         
GAD984322727,SOUTHEAST ENGINES,GA,------,Other,502 ENGLEWOOD AVE,ATLANTA,GA,30315,33.721811,-84.372599,N  ,N  ,-----,------         
GAD984322743,CHEROKEE COUNTY FLEET MAINTENANCE,GA,------,VSQG,421 CHATTIN DR.,CANTON,GA,30115,34.200232,-84.488707,3  ,N  ,H----,------         
GAD984322305,THOMPSON HARDWOODS INC,GA,------,Other,HWY 341 S,HAZLEHURST,GA,31539,,,N  ,N  ,-----,------         
GAD984315614,HESS STATION 10228,GA,------,Other,3637 CLAIRMONT RD,CHAMBLEE,GA,30341,33.865697,-84.309696,N  ,N  ,-----,------         
GAD984291757,"MEDFUSION, INC.",GA,------,Other,3450 RIVER GREEN COURT,DULUTH,GA,30136,34.014013,-84.170516,N  ,N  ,-----,------         
GAD984292052,FIBER CRAFT TECHNOLOGY INC,GA,------,Other,125 P RICKMAN IND DR,HOLLY SPRINGS,GA,30142,,,N  ,N  ,-----,------         
GAD984291559,PEP BOYS #109,GA,------,VSQG,3702 ATLANTA HWY,ATHENS,GA,30601-0000,33.96884,-83.38448,3  ,N  ,H----,------         
GAD981278435,HUGHES WASTE MGT INC,GA,------,Other,5577 NEW PEACHTREE RD,CHAMBLEE,GA,30341,33.891153,-84.299759,N  ,N  ,-----,------         
GAD984289926,EXXON CO USA 45221,GA,------,Other,I-85 & US 17,LAVONIA,GA,30553,,,N  ,N  ,-----,------         
GAD981276546,FLASH FOODS #53,GA,------,Other,409 S JACKSON ST,HAWKINSVILLE,GA,31036,32.275336,-83.466219,N  ,N  ,-----,------         
GAD980707996,HALE MFG CO DIV OF POLYMER COR,GA,------,Other,440 CEDAR HILL ST,CEDARTOWN,GA,30125,,,N  ,N  ,-----,------         
GA0000195313,WAYNES TRANSMISSION SVC,GA,------,Other,752 MORELAND AVE,ATLANTA,GA,30316,33.724637,-84.349184,N  ,N  ,-----,------         
GAD984316810,PLAINS PRODUCTS INC,GA,------,Other,HWY 280 WEST,PLAINS,GA,31780,,,N  ,N  ,-----,------         
GAD001884220,PEACH STATE VALET,GA,------,Other,195 OTTLEY DR NE,ATLANTA,GA,30376,33.808611,-84.381389,N  ,N  ,-----,------         
GAD984304303,BUDZ BENZ,GA,------,Other,9130 HWY 5,DOUGLASVILLE,GA,30134,33.733539,-84.765802,N  ,N  ,-----,------         
GAD984293613,SMITH AUTO PAINT & BODY,GA,------,Other,2840 DEANS BRIDGE ROAD,AUGUSTA,GA,30906,,,N  ,N  ,-----,------         
GAD981474117,ROME PACKAGING PRODUCTS INC,GA,------,Other,1808 PARRISH DR,ROME,GA,30161,34.204834,-85.192954,N  ,N  ,-----,------         
GAD981469620,SOUTHERN BUSINESS COMMUNICATION,GA,------,Other,3175 CORNERS NORTH CT,NORCROSS,GA,30071,33.961923,-84.203741,N  ,N  ,-----,------         
GAD981282825,JCS ENTERPRISES INC,GA,------,VSQG,3501 MORELAND AVE,CONLEY,GA,30027,33.636668,-84.319109,3  ,N  ,H----,------         
GAD984317198,SING FOOD STORE,GA,------,Other,208 VERNON ST,LAGRANGE,GA,30240,33.038793,-85.033674,N  ,N  ,-----,------         
GAD984316471,DEPARTMENT OF TRANSPORTATION,GA,------,Other,LEGION RD,MCDONOUGH,GA,30253,,,N  ,N  ,-----,------         
GAD984306282,ROLLINS LEASING CORP/320,GA,------,Other,89 PAYNE MILL DR,TALLAPOOSA,GA,30176,33.726476,-85.28502,N  ,N  ,-----,------         
GAD984305870,GLOBAL ENVIRONMENTAL OIL SERVICE,GA,------,Other,415 SYLVIA DR G-7,FOREST PARK,GA,30050,33.596743,-84.37567,N  ,N  ,-----,------         
GAD984304220,ZIPPY MART GA 543,GA,------,Other,ROUTE 133,DOE RUN,GA,31744,,,N  ,N  ,-----,------         
GAD984289710,EXXON CO USA 46861,GA,------,Other,2601 PACES FERRY RD,ATLANTA,GA,30339,33.865611,-84.472504,N  ,N  ,-----,------         
GAD991275397,GULF OIL CORP,GA,------,Other,6339 E STRICKLAND ST,DOUGLASVILLE,GA,30133,33.754486,-84.741373,N  ,N  ,-----,------         
GAD981241235,MERCER UNIVERSITY,GA,------,Other,345 BOULEVARD NE,ATLANTA,GA,30312,33.76347,-84.371334,N  ,N  ,-----,------         
GAD981224306,GOODYEAR AUTO SERVICE CENTER,GA,------,Other,3138 MACON RD,COLUMBUS,GA,31907,32.48018,-84.943315,N  ,N  ,-----,------         
GAD054223649,US MFG CORP RONTHOR PLASTICS DIV,GA,------,Other,295 RONTHOR DRIVE,SOCIAL CIRCLE,GA,30279,33.668082,-83.707928,N  ,N  ,-----,------         
GAR000004770,NORTH BROTHERS CO INSULATION,GA,------,Other,3250 WOODSTOCK RD SE,ATLANTA,GA,30349,33.690531,-84.348575,N  ,N  ,-----,------         
GAR000004572,FRANKLIN PRODUCTS INC,GA,------,Other,320 DIVIDEND DR,PEACHTREE CITY,GA,30269,33.379909,-84.580348,N  ,N  ,-----,------         
GAD981249527,WALKER OLDS CADILLAC GMC INC,GA,------,Other,1492 NORTH HWY 27,CARROLLTON,GA,30117,33.551179,-85.073555,N  ,N  ,-----,------         
GAD981263882,NORTH GEORGIA FUEL OIL,GA,------,Other,RT 2 BOX 3125,TUNNEL HILL,GA,30755,,,N  ,N  ,-----,------         
GAD000814384,GEORGIA-PACIFIC CORPORATION TIMBER,GA,------,Other,OLD LOUISVILLE ROAD,SAVANNAH,GA,31402,,,N  ,N  ,-----,------         
GAD984290924,BP OIL CO,GA,------,Other,3040 HEADLAND DRIVE,ATLANTA,GA,30311,,,N  ,N  ,-----,------         
GAD984288373,VN-1 TRACTOR CO FRMR CURTIS 1000,GA,------,Other,6595 PEACHTREE INDUSTRIAL BLVD,NORCROSS,GA,30092,33.976659,-84.17713,N  ,N  ,-----,------         
GAD981225881,BUILDERS TRANSPORT INC,GA,------,Other,1477 HAMPTON RD,MCDONOUGH,GA,30253,,,N  ,N  ,-----,------         
GAD981224074,GOODYEAR AUTO SERVICE CENTER #3549,GA,------,VSQG,2731 CANDLER RD SE,DECATUR,GA,30034,33.709264,-84.271979,3  ,N  ,H----,------         
GAD981221609,THE CLEANERS,GA,------,Other,10469 ALPHARETTA ST,ROSWELL,GA,30075,34.034234,-84.347299,N  ,N  ,-----,------         
GAD981237845,BROWNING MFG DIVISION,GA,------,Other,OLD FEDERAL RD,ETON,GA,30724,,,N  ,N  ,-----,------         
GAD981261514,PEACH AUTO PAINTING & COLLISIONS,GA,------,VSQG,5745 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,33.595297,-84.46859,3  ,N  ,H----,------         
GAD981260938,ONE HOUR MARTINIZING,GA,------,Other,4575 LAWRENCEVILLE HWY,LILBURN,GA,30247,33.900216,-84.132424,N  ,N  ,-----,------         
GAD981258288,SCHLUMBERGER INDUSTRIES PKWY,GA,------,Other,3155B NORTHWOODS PKWY,NORCROSS,GA,30071,33.95422,-84.200881,N  ,N  ,-----,------         
GAD981234206,ARCHER DANIELS MIDLAND CO,GA,------,Other,1265 SIXTH ST,MACON,GA,31206-1110,32.822797,-83.631555,N  ,N  ,-----,------         
GAD981222342,BRYANS GORDON COUNTY FARM CO,GA,------,Other,MAULDIN RD,CALHOUN,GA,30701,,,N  ,N  ,-----,------         
GAD984298919,SOMMERS 219,GA,------,Other,14025 ABERCORN EXT,SAVANNAH,GA,31419,31.982284,-81.162003,N  ,N  ,-----,------         
GAD984292300,GOODMAN DECORATING COMPANY INC.,GA,------,Other,"2335 ADAMS DRIVE, NW",ATLANTA,GA,30318,,,N  ,N  ,-----,------         
GAR000008664,HECHINGER HOME QUARTERS #4011,GA,------,Other,596 AIRPORT THROUGHWAY,AUGUSTA,GA,30907,,,N  ,N  ,-----,------         
GAR000007716,PENSKE TRUCK LEASING CO LP,GA,------,Other,RFD #1 HWY 90 SOUTH,MONTEZUMA,GA,31063,,,N  ,N  ,-----,------         
GAR000002949,ENVIRO TRANS INC,GA,------,Other,510-A W LAMAR ST,AMERICUS,GA,31709,32.072935,-84.240035,N  ,N  ,-----,------         
GAD097798581,QUALITY PARK PRODUCTS DIVISION,GA,------,Other,3350 HAMILTON ROAD SW,ATLANTA,GA,30354,33.661509,-84.387116,N  ,N  ,-----,------         
GAD984318212,JIMCO UNIVERSAL AUTO BODY,GA,------,Other,4345B HWY 20,BUFORD,GA,30518,,,N  ,N  ,-----,------         
GAD981268345,TUFTING MACHINE COMPANY,GA,------,Other,1731 KIMBERLY PARK DR,DALTON,GA,30720,34.800462,-85.000292,N  ,N  ,-----,------         
GAD981246309,BAKER-HYDRO INC,GA,------,Other,1812 TOBACCO RD,AUGUSTA,GA,30906,33.368903,-81.99838,N  ,N  ,-----,------         
GA0000068197,LARRYS STOP N SHOP,GA,------,Other,303 N JEFFERSON ST,HAZLEHURST,GA,31539,,,N  ,N  ,-----,------         
GAD984317867,CITY OF WRENS ROBS TANK,GA,------,Other,US HWY NO 1 3200 FT SOUTH OF,WRENS,GA,30833,,,N  ,N  ,-----,------         
GAD984317156,SING FOOD STORE (SPECTRUM STORES),GA,------,Other,1205 MAIN ST,PERRY,GA,31069,32.45925,-83.727395,N  ,N  ,-----,------         
GAD981221658,WIGGINS EDDIE FORD LINCOLN MERCURY,GA,------,Other,605 N DAVIS DR,WARNER ROBINS,GA,31093,32.631583,-83.612914,N  ,N  ,-----,------         
GAD981024342,DAISY FRESH DRYCLEANING,GA,------,Other,2465 FLAT SHOALS RD,COLLEGE PARK,GA,30349,33.588583,-84.471419,N  ,N  ,-----,------         
GAD981021355,ANDERSON WASTE OIL SERVICE,GA,------,Other,280 FLAGSTONE WAY,AUSTELL,GA,30001,33.779011,-84.563937,N  ,N  ,-----,------         
GAR000002543,FIRESTONE,GA,------,Other,1897 STEWART AVE,ATLANTA,GA,30315,,,N  ,N  ,-----,------         
GAD981276686,FLASH FOODS #161,GA,------,Other,365 BROAD ST,HAWKINSVILLE,GA,31036,32.281567,-83.468913,N  ,N  ,-----,------         
GAD981276694,FLASH FOODS #94,GA,------,Other,1974 CENTRAL AVE,WAYCROSS,GA,31501,31.21403,-82.327363,N  ,N  ,-----,------         
GAD981276769,FLASH FOODS #83,GA,------,Other,INT HWY 46 & RAILROAD AVE,SOPERTON,GA,30457,,,N  ,N  ,-----,------         
GAD981276777,FLASH FOODS #99,GA,------,Other,2000 ALBANY AVE,WAYCROSS,GA,31501,31.222582,-82.383859,N  ,N  ,-----,------         
GAD981276611,FLASH FOODS #31,GA,------,Other,805 W OAK ST,MCRAE,GA,31055,32.069672,-82.907464,N  ,N  ,-----,------         
GAD984285353,SAMUEL BINGHAM ENTERPRISES INC,GA,------,Other,4880 SAMUEL BINGHAM CT,COLLEGE PARK,GA,30349,,,N  ,N  ,-----,------         
GAD981244130,LOVELACE DRUMS & TRUCK SERVICE,GA,------,Other,717 FINLEY AVE NW,ATLANTA,GA,30318,33.772549,-84.421602,N  ,N  ,-----,------         
GAD981217870,PLAZA CLEANERS,GA,------,Other,175 SOUTH MAIN ST,ALPHARETTA,GA,30201,34.069242,-84.298538,N  ,N  ,-----,------         
GAD984290148,EXXONMOBIL OIL CORPORATION 40323,GA,------,Other,7347 DAVIDSON PKY,STOCKBRIDGE,GA,30281,33.551043,-84.268132,N  ,N  ,-----,------         
GAD981261761,BUICE BODY SHOP,GA,------,Other,6180 NORCROSS TUCKER RD S,TUCKER,GA,30084,33.891605,-84.210938,N  ,N  ,-----,------         
GAD981243322,SOUTHERN OIL SALVAGE,GA,------,Other,RTE 2 SPENCE RD BOX 107,PELHAM,GA,31779,,,N  ,N  ,-----,------         
GAD981220379,MARIETTA RADIATOR INC,GA,------,VSQG,487 GLOVER ST,MARIETTA,GA,30060,33.938847,-84.538914,3  ,N  ,H----,------         
GAD981218225,STAR CLEANERS,GA,------,Other,2496 RUSSELL PKWY,WARNER ROBINS,GA,31088,,,N  ,N  ,-----,------         
GAD980556914,CATE ROAD LANDFILL,GA,------,Other,5 MI N OF CATE RD BAPTIST CHUR,BRUNSWICK,GA,31520,31.2,-81.505,N  ,N  ,-----,------         
GAD000603605,HIGHWAY TRANSPORT INC,GA,------,Other,6930 SOUTHLAKE PKWY,MORROW,GA,30260,33.56248,-84.337276,N  ,N  ,-----,------         
GAD000222216,SWIFT ADHESIVES AND COATINGS,GA,------,Other,667 14TH ST,ATLANTA,GA,30318,33.786143,-84.407674,N  ,N  ,-----,------         
GAD000609644,AMOCO FERTILIZER PLANT,GA,------,Other,GA HWY 21 W,SYLVANIA,GA,30467,,,N  ,N  ,-----,------         
GA0000099713,SUMMERVILLE MILL,GA,------,Other,LYERLY ST,SUMMERVILLE,GA,30747,,,N  ,N  ,-----,------         
GA0000068593,FOSTERS AMOCO,GA,------,Other,300 OAK ST,EASTMAN,GA,31023,,,N  ,N  ,-----,------         
GAD981217342,FABRIC CARE DRY CLEANERS,GA,------,Other,2937 OWENS PT TRAIL,KENNESAW,GA,30144,34.019824,-84.64738,N  ,N  ,-----,------         
GAD984317164,SING FOOD STORE,GA,------,Other,2583 WEST POINT RD,LAGRANGE,GA,30240,33.017049,-85.096038,N  ,N  ,-----,------         
GAD984315556,RICHMOND HILL EXPRESS,GA,------,Other,HWY 144 & I-95 EXIT 15,RICHMOND HILL,GA,31324,,,N  ,N  ,-----,------         
GAD984303974,PLAYTEX APPAREL INC,GA,------,Other,320 TEMPLE AVE,NEWNAN,GA,30263,33.393445,-84.824521,N  ,N  ,-----,------         
GAD984302141,BURGESS PAUL PROPERTY,GA,------,Other,HWY 411,RANGER,GA,30734,,,N  ,N  ,-----,------         
GAR000022905,BUILDING ONE SERVICE SOLUTIONS,GA,------,Other,1018-A WINDY HILL RD,SMYRNA,GA,30080-4284,,,N  ,N  ,-----,------         
GAR000022970,DRUG ENFORCEMENT ADMINISTRATION,GA,------,Other,CARSON DAIRY RD,WARRENTON,GA,30828,,,N  ,N  ,-----,------         
GAD981271091,SCOGGINS DRY CLEANERS,GA,------,Other,2114 LUMPKIN RD,AUGUSTA,GA,30906,33.418887,-82.024403,N  ,N  ,-----,------         
GAD981258411,BAXTER-BECKHAM CO INC,GA,------,Other,472 A-1 FLOWING WELLS RD,AUGUSTA,GA,30907,,,N  ,N  ,-----,------         
GAD981258163,ECONO LUBE N TUNE #93,GA,------,Other,2000 SOUTH COBB DR,SMYRNA,GA,30080,33.905083,-84.54236,N  ,N  ,-----,------         
GAD981258197,A-1 PAINT & BODY,GA,------,Other,211 S HUTCHINSON AVE,ADEL,GA,31620,31.12242,-83.417715,N  ,N  ,-----,------         
GAD981236813,U S POSTAL SERVICE VMF,GA,------,Other,108 DARLINGTON DR,ROME,GA,30161,34.220306,-85.176029,N  ,N  ,-----,------         
GAR000006403,HOMASCO INTERNATIONAL CORP,GA,------,Other,2338 CENTENNIAL CIRCLE,GAINESVILLE,GA,30504,34.260201,-83.863985,N  ,N  ,-----,------         
GAD981238231,YOUNG TRACTOR CO INC,GA,------,Other,HWY 129 SOUTH,FITZGERALD,GA,31750,,,N  ,N  ,-----,------         
GAD984313122,MARTINS PAINT & BODY WORKS,GA,------,Other,112 MOCK ST,SYLVANIA,GA,30467,,,N  ,N  ,-----,------         
GAD000609826,SARATOGA RP EAST ALBANY TERMINAL,GA,------,VSQG,1603 WEST OAKRIDGE DRIVE,ALBANY,GA,31707,31.549038,-84.200424,3  ,N  ,H----,------         
GA0000145706,JACOBSEN EZ GO TEXTRON,GA,------,Other,1911 MOUNTAIN INDUSTRIAL BLVD,TUCKER,GA,30084,33.83885,-84.200525,N  ,N  ,-----,------         
GAR000036012,"TIMBER PRODUCTS INSPECTION, INC.",GA,------,SQG,1641 SIGMAN ROAD,CONYERS,GA,30012,33.686279,-84.037571,2  ,N  ,H----,------         
GAR000034199,HBI INC,GA,------,Other,2255 BUTTON GWINNETT DR STE 135,DORAVILLE,GA,30340,,,N  ,N  ,-----,------         
GAR000041277,CHATUGE REGIONAL HOSPITAL,GA,------,VSQG,110 S MAIN ST,HIAWASSEE,GA,30546,,,3  ,N  ,H----,------         
GAR000026104,YOHOS INC,GA,------,Other,3516 LAWRENCEVILLE HWY,TUCKER,GA,30084,,,N  ,N  ,-----,------         
GAR000060376,SCHNITZER SOUTHEAST LLC,GA,------,Other,1450 BLASHFIELD STREET  SE,ATLANTA,GA,30315,33.715918,-84.379817,N  ,N  ,H----,------         
GAR000003491,WAYNE FARMS LLC - OAKWOOD FP PLANT,GA,------,Other,3456 OLD OAKWOOD RD,OAKWOOD,GA,30503,34.242601,-83.867982,N  ,N  ,-----,------         
GAD099301889,RIVERSIDE/TERRA CORP,GA,------,Other,HWY 82 WEST,SYLVESTER,GA,31791,31.539167,-83.870556,N  ,N  ,-----,------         
GAD057302002,NATIONAL SMELTING & REFINING CO INC,GA,------,Other,451 BISHOP ST NW,ATLANTA,GA,30381,33.79268,-84.403067,N  ,N  ,-----,------         
GAR000022707,WILLIAMS MOBILE REPAIR CO INC,GA,------,Other,1242 SMITH FERGUSON RD,DALLAS,GA,30157-6379,33.843439,-84.845264,N  ,N  ,H----,------         
GAR000021964,HOWELL BILLY COLLISION CENTER,GA,------,Other,2878 CANTON HWY,CUMMING,GA,30040,34.238524,-84.19843,N  ,N  ,-----,------         
GAR000021980,ATLANTA CAR WASH,GA,------,Other,460 SIMPSON ST,ATLANTA,GA,30314,,,N  ,N  ,-----,------         
GAD984306738,PENSKE TRUCK LEASING,GA,------,Other,12 HERRING RD,NEWNAN,GA,30263,33.39727,-84.755117,N  ,N  ,-----,------         
GAR000021725,FASTENAL COMPANY,GA,------,VSQG,6445 FULTON IND BLVD,ATLANTA,GA,30336,33.789875,-84.496224,3  ,N  ,H----,------         
