ID_NUMBER,ACTIVITY_LOCATION,ENFORCEMENT_IDENTIFIER,ENFORCEMENT_TYPE,ENFORCEMENT_DESC,ENFORCEMENT_AGENCY,ENFORCEMENT_ACTION_DATE,PMP_AMOUNT,FMP_AMOUNT,FSC_AMOUNT,SCR_AMOUNT
GAD010103232,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/29/2006,,,,
GAR000046292,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/08/2006,,,,
GAR000008581,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/31/2008,,,,
GAR000042168,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/11/2008,,,,
GAD981221567,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/11/2008,,,,
GAR000007401,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/18/2008,,,,
GAR000000950,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,03/30/2006,,1650.0,,
GAR000057828,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/26/2010,,,,
GAR000012492,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/29/2008,,,,
GAR000036400,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/06/2009,,,,
GAD981258908,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/12/2007,,,,
GAR000020131,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/08/2008,,,,
GAD003305307,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/26/2007,,,,
GAD984304295,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/10/2008,,,,
GAD981223035,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/02/2008,,,,
GAD070330576,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/05/2008,,,,
GAD003324985,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/17/2010,,,,
GA4170090001,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/09/2010,,,,
GAD981218779,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/15/2008,,,,
GAR000052613,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/31/2008,,,,
GAR000030536,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/05/2008,,,,
GAR000045286,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/31/2008,,,,
GAR000040808,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,07/29/2008,,,,
GAD003480530,GA,001,HQ110,VERBAL INFORMAL,S  ,07/09/2008,,,,
GAR000059758,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/30/2010,,,,
GAR000035329,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/11/2008,,,,
GAR000035303,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/14/2008,,,,
GA0000195222,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/14/2007,,,,
GAR000014217,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/24/2007,,,,
GAR000052704,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/16/2008,,,,
GAD042869057,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/12/2007,,,,
GAD981219918,GA,002,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,10/04/2011,,4200.0,,
GAR000043703,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,12/07/2006,,,,
GAD984321851,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/02/2007,,,,
GAD981223266,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/22/2007,,,,
GAD981237225,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/19/2010,,,,
GAR000046383,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/06/2009,,,,
GAR000039792,GA,002,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,01/26/2011,,1500.0,,
GAD981248123,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/08/2006,,,,
GAR000025510,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/13/2007,,,,
GAR000020651,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/29/2006,,,,
GAD981222433,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/07/2006,,,,
GAD003275971,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/18/2006,,,,
GAD010112936,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/29/2007,,,,
GA7170023694,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/08/2007,,,,
GAR000027938,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/12/2007,,,,
GAD131327546,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/09/2007,,,,
GAD056217276,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/15/2010,,,,
GAD984312348,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,12/06/2006,,3843.0,,
GAR000048124,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,01/31/2007,,,,
GAR000000463,GA,001,HQ120,WRITTEN INFORMAL,E  ,06/05/2006,,,,
GAD093380814,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/31/2009,,,,
GAR000051169,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/09/2009,,,,
GAR000025882,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/26/2007,,,,
GAR000047266,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/13/2007,,,,
GAD066469321,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/26/2010,,,,
GAR000026013,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/18/2009,,,,
GA4170090001,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/30/2009,,,,
GAD003316122,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/10/2010,,,,
GAD981241623,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/09/2010,,,,
GAD042125146,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/03/2007,,,,
GA0210020368,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/10/2009,,,,
GAR000055830,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/30/2009,,,,
GAD981265960,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/21/2007,,,,
GAR000007997,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/15/2010,,,,
GAR000036897,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/07/2009,,,,
GAD003282803,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/07/2007,,,,
GAD051011344,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,08/31/2007,,25000.0,,
GAD981238546,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/16/2009,,,,
GAR000015024,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/28/2007,,,,
GAD984292185,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,08/27/2007,,1500.0,,
GAR000021022,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/09/2010,,,,
GAD003265030,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/25/2010,,,,
GAD981235294,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/24/2007,,,,
GAD984271650,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/22/2007,,,,
GAD984292185,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,06/28/2007,,,,
GAD097389779,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/19/2007,,,,
GAR000056390,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/19/2010,,,,
GAD991275900,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/27/2012,,,,
GAD980729974,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/04/2009,,,,
GAD980843155,GA,001,HQ110,VERBAL INFORMAL,S  ,01/19/2010,,,,
GAR000048124,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,05/07/2007,,,,
GAD981235294,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/21/2011,,,,
GAR000062000,GA,002,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,12/05/2011,,250.0,,
GAD981253313,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/08/2009,,,,
GAR000005413,GA,002,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,11/28/2011,,,,
GAD984291351,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/04/2007,,,,
GAD003273224,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/03/2007,,,,
GAD003480530,GA,002,HQ120,WRITTEN INFORMAL,S  ,04/30/2007,,,,
GAD984315465,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/02/2007,,,,
GAD981233257,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/04/2007,,,,
GAR000032813,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/13/2007,,,,
GAD109263467,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/09/2012,,,,
GAD981269210,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/16/2012,,,,
GAD981268139,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/27/2009,,,,
GAR000050187,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,02/29/2008,,,,
GAR000075127,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/09/2016,,,,
GAD003273224,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,E  ,03/11/2008,,,,
GAR000044578,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/13/2007,,,,
GAD981241532,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/12/2007,,,,
GAD003273224,GA,099,HQ310,FINAL 3008(A) COMPLIANCE ORDER,E  ,03/11/2008,,17508.0,,
GAR000033019,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/20/2008,,,,
GAD984291351,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/25/2008,,,,
GAD042710590,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/01/2008,,,,
GAD984313932,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/11/2009,,,,
GAD981237795,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/13/2008,,,,
GAD069199628,GA,001,HQ810,STATE TO EPA ADMINISTRATIVE REFERRAL,S  ,07/03/2008,,,,
GAD001792936,GA,001,HQ810,STATE TO EPA ADMINISTRATIVE REFERRAL,S  ,07/03/2008,,,,
GAR000014332,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/20/2008,,,,
GAR000052118,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/04/2008,,,,
GAR000018242,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/10/2008,,,,
GAR000005181,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/27/2009,,,,
GAR000040808,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,09/17/2008,,5500.0,,
GAD003275468,GA,003,HQ310,FINAL 3008(A) COMPLIANCE ORDER,E  ,09/05/2007,,7000.0,,
GAD086972718,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/16/2009,,,,
GAD981267495,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/17/2008,,,,
GAR000048637,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,12/23/2008,,,,
GAR000032581,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/16/2008,,,,
GAR000034728,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/06/2009,,,,
GAD040690737,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,07/29/2008,,,,
GAD040690737,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,09/17/2008,,,,
GAR000017186,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/25/2008,,,,
GAR000021634,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/21/2008,,,,
GAD984292870,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/11/2009,,,,
GAD981248842,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/11/2008,,,,
GAR000021030,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/07/2010,,,,
GAR000051938,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/20/2008,,,,
GAD051011344,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/21/2008,,,,
GA9210020872,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/24/2010,,,,
GAR000051391,GA,002,HQ120,WRITTEN INFORMAL,S  ,07/09/2010,,,,
GAR000022780,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/20/2008,,,,
GAR000022566,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/24/2008,,,,
GAD981235294,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/07/2010,,,,
GAD065344301,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/16/2007,,,,
GAD066469321,GA,003,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/03/2010,,,,
GAD981241227,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/26/2010,,,,
GAD980839187,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,05/09/2007,,1000.0,,
GAD001792936,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/18/2007,,,,
GAD042710590,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/24/2007,,,,
GAD981234057,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/03/2006,,,,
GAD981469224,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/26/2010,,,,
GAD981251226,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/08/2010,,,,
GAR000074773,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/02/2016,,,,
GA1570024330,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/02/2007,,,,
GAR000017319,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/21/2010,,,,
GAR000031534,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/03/2008,,,,
GAD981270812,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/16/2008,,,,
GA0000971317,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/23/2008,,,,
GAR000053207,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/27/2009,,,,
GA3210020084,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/10/2008,,,,
GAR000048959,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/20/2009,,,,
GAR000037127,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/11/2007,,,,
GAR000031278,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/24/2010,,,,
GAR000054387,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/24/2010,,,,
GAD002270239,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/18/2010,,,,
GAR000052126,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/07/2010,,,,
GAR000050153,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/27/2010,,,,
GAR000039933,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/28/2009,,,,
GAD061921052,GA,001,HQ110,VERBAL INFORMAL,S  ,07/06/2010,,,,
GAD067560870,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,06/29/2009,,,,
GAR000034033,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,E  ,06/12/2018,,377900.0,,
GAD981237738,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/31/2014,,,,
GAD003300506,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/21/2015,,,,
GAD003273224,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/10/2015,,,,
GAR000064329,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/29/2012,,,,
GAD004065520,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/27/2012,,,,
GAD003273224,GA,001,HQ110,VERBAL INFORMAL,S  ,05/01/2012,,,,
GAD065356057,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/26/2015,,,,
GAD003265030,GA,002,HQ120,WRITTEN INFORMAL,S  ,01/09/2015,,,,
GAD984322503,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/30/2014,,,,
GAR000053272,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/11/2015,,,,
GAD981264880,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/20/1990,,,,
GAD059554113,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/08/1991,,,,
GAD000143636,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/31/1999,,,,
GAD981249949,GA,003,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,04/04/2012,,3000.0,,
GAD981266380,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/13/2019,,,,
GAR000048389,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/23/2009,,,,
GAR000085134,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/13/2020,,,,
GAD069199628,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,E  ,07/22/2009,,,,
GAR000043489,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/15/2010,,,,
GAD981260185,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/09/2009,,,,
GAD001792936,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,E  ,07/22/2009,,240000.0,,
GAD061022216,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/24/2009,,,,
GAD056217276,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/26/2008,,,,
GAD003273224,GA,001,HQ110,VERBAL INFORMAL,S  ,08/14/2009,,,,
GA1570024330,GA,002,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,07/14/2009,,,,
GAD065344301,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/01/2009,,,,
GAD070330576,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/12/2020,,,,
GA0000263327,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/20/2010,,,,
GAR000057109,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/20/2010,,,,
GAD003323805,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/24/2009,,,,
GAD003313194,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/26/2010,,,,
GAR000011817,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/07/2009,,,,
GAR000043406,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/29/2012,,,,
GAR000025510,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/21/2013,,,,
GAD991275983,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/29/2012,,,,
GAR000057398,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/14/2012,,,,
GAD041007063,GA,002,HQ120,WRITTEN INFORMAL,S  ,11/20/2018,,,,
GAR000061671,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,E  ,03/01/2012,,,,
GAD004065520,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/05/2012,,,,
GAD078106846,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/17/2012,,,,
GAR000084236,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/02/2019,,,,
GAD048702294,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/04/2012,,,,
GAD061022216,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/30/2013,,,,
GAR000017319,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/25/2012,,,,
GA9210020872,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/22/2018,,,,
GAD131327546,GA,001,HQ120,WRITTEN INFORMAL,E  ,02/20/2018,,,,
GAR000082560,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,01/11/2018,,,,
GAD000613240,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/16/2019,,,,
GAD981265424,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/08/2019,,,,
GAD078117272,GA,001,HQ120,WRITTEN INFORMAL,E  ,08/29/2018,,,,
GAD980709257,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/26/2012,,,,
GAD004065520,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,E  ,08/01/2016,,2600.0,,
GAD051011609,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/24/2018,,,,
GAR000033951,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/18/2018,,,,
GAR000085944,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/03/2020,,,,
GAD070330576,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/27/2020,,,,
GAR000021683,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/25/2019,,,,
GAR000085860,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/08/2020,,,,
GAR000044776,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,E  ,05/08/2013,,,,
GAR000054429,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/07/2020,,,,
GAD984291351,GA,001,HQ120,WRITTEN INFORMAL,E  ,05/29/2013,,,,
GAR000034991,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/13/2013,,,,
GAR000076810,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/18/2019,,,,
GAR000084780,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/25/2019,,,,
GAR000007807,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/19/2013,,,,
GAR000084657,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,E  ,03/19/2019,,,,
GAD003299526,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/08/2015,,,,
GAD981243868,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/20/2015,,,,
GAD981019425,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/14/2013,,,,
GAR000011908,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/20/2015,,,,
GA4210022733,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/03/2013,,,,
GAR000061358,GA,002,HQ860,ADMINISTRATIVE REFERRALS TO OTHER PROGRAMS,S  ,02/08/2013,,,,
GAR000065219,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/13/2015,,,,
GAD070330576,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,E  ,04/09/2019,,28500.0,,
GAD061921052,GA,001,HQ110,VERBAL INFORMAL,S  ,09/10/2015,,,,
GAD000813691,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/11/2015,,,,
GAR000017897,GA,003,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,12/05/2013,,2000.0,,
GAD003324985,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/29/2015,,,,
GAD004065520,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/28/2013,,,,
GAR000064675,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/20/2019,,,,
GAD000821934,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/14/2016,,,,
GAR000062935,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,E  ,09/04/2014,,,,
GA0210020046,GA,001,HQ320,FINAL IMMINENT HAZARD ORDER,E  ,09/24/2014,,,,
GAD004060968,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,12/13/2019,,,,
GAR000075101,GA,Y01,HQ120,WRITTEN INFORMAL,S  ,01/15/2014,,,,
GAR000075101,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,08/20/2014,,,,
GAD003324985,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/01/2016,,,,
GAR000037911,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/19/2018,,,,
GAD003265030,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/11/2015,,,,
GAD981275449,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/01/2020,,,,
GA0000263327,GA,001,HQ720,CRIMINAL INDICTMENT,E  ,07/06/2016,,,,
GAD981240625,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,01/10/2019,,,,
GAD065367781,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/16/2015,,,,
GAR000011957,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/27/2018,,,,
GAR000064485,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/21/2014,,,,
GAD981225766,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/12/2014,,,,
GA4170090001,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/24/2014,,,,
GAR000043927,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/23/2014,,,,
GAR000030296,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/20/2014,,,,
GA0210020368,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/08/2013,,,,
GAR000070409,GA,003,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,12/09/2013,,500.0,,
GAD004149951,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/28/2014,,,,
GAD984307595,GA,003,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,12/30/2013,,3190.0,,
GAR000071001,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/15/2014,,,,
GAR000064493,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/07/2014,,,,
GAR000061010,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/22/2013,,,,
GAR000069575,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/09/2014,,,,
GAR000067587,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/17/2014,,,,
GAR000063073,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/30/2014,,,,
GAR000038638,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/23/2014,,,,
GAR000094581,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/11/2023,,,,
GAR000093773,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/05/2023,,,,
GAR000084608,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/23/2022,,,,
GAD981275423,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/12/2022,,,,
GAR000015065,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/19/2025,,,,
GAD051011609,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/05/2021,,,,
GAD981264880,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/23/2021,,,,
GAR000066258,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/27/2021,,,,
GA1570024330,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,02/11/2025,,,,
GAD984304014,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/08/2021,,,,
GAD064489180,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/01/2023,,,,
GAD095797817,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/15/2024,,,,
GAR000052613,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/31/2023,,,,
GAR000062646,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/14/2023,,,,
GAD070319603,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/20/2022,,,,
GAD084914787,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/17/2014,,,,
GAD064489180,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,E  ,02/26/2020,225000.0,,,
GAR000014969,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/26/2018,,,,
GAR000071001,GA,001,HQ120,WRITTEN INFORMAL,E  ,08/07/2014,,,,
GAD000143636,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,E  ,06/27/2014,,,,
GAR000033621,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/08/2014,,,,
GAR000058321,GA,001,HQ120,WRITTEN INFORMAL,E  ,07/14/2014,,,,
GAR000010470,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/03/2018,,,,
GAR000074302,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/27/2016,,,,
