CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
13121003000,Georgia,Fulton County,1,2870,1616,0,4,0.14,0,0,0,0,0,0,4,143277,0,1,0,1,0,0,0,0,NULL,1190,NULL,NULL,121,NULL,1190,41.46,121,4.21,123,4.3,25,0.87,971,33.82,130,4.52,47,1.65,0,0,1,0.03,41,1.44,52,1.8,8,0.5,7,0.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,333,388,92,2405,276,85,1,1,102,105,51,17
13121003100,Georgia,Fulton County,1,1599,750,0,0,0,0,0,0,0,0,0,15.1,118063,0,0,0,0,0,0,0,0,NULL,26,NULL,NULL,4,NULL,26,1.63,4,0.25,3,0.19,1,0.08,9,0.56,17,1.06,0,0.02,0,0,0,0,0,0,1,0.04,1,0.07,1,0.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,619,174,107,753,720,48,1,1,76,71,152,91
13121003200,Georgia,Fulton County,1,2015,1205,0,10,0.5,0,0,0,0,0,0,3.4,119659,0,1,0,1,0,0,0,0,NULL,799,NULL,NULL,68,NULL,799,39.67,68,3.39,43,2.13,18,0.9,584,29,166,8.24,17,0.85,0,0,2,0.1,30,1.48,34,1.7,14,1.2,4,0.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,198,165,65,1479,416,41,0,7,72,87,32,8
13121003500,Georgia,Fulton County,1,2241,767,0,1187,52.97,1,1,1,0,0,1,55,125577,1,1,1,1,1,0,0,0,771,2241,771,501,1427,501,2241,100,1427,63.69,64,2.86,25,1.12,707,31.55,1355,60.46,61,2.72,1,0.04,12,0.54,105,4.69,185,8.26,89,11.63,31,4.09,771,34.39,501,22.37,21,0.96,13,0.57,239,10.67,458,20.46,25,1.12,0,0,5,0.24,43,1.9,47,2.11,48,6.25,17,2.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1059,64,25,707,1355,61,1,12,105,185,72,25
13121003600,Georgia,Fulton County,1,1207,699,0,66,5.47,0,1,0,1,1,1,36.9,NULL,0,1,0,1,0,0,0,1,NULL,851,NULL,NULL,412,NULL,851,70.49,412,34.14,85,7.03,69,5.7,89,7.41,707,58.55,11,0.91,0,0.04,0,0,43,3.58,35,2.87,184,26.35,109,15.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,679,131,129,95,1044,11,1,0,56,49,285,169
13121003800,Georgia,Fulton County,1,3967,208,1,3485,87.85,0,0,0,0,0,1,36.6,37361,0,0,0,0,0,0,0,0,NULL,251,NULL,NULL,161,NULL,251,6.34,161,4.06,2,0.06,0,0,1,0.02,242,6.1,1,0.02,0,0,0,0,8,0.21,8,0.2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205,72,27,26,3840,8,0,7,86,133,45,42
13121003900,Georgia,Fulton County,1,1331,551,0,0,0,0,1,0,1,1,1,36.9,36181,0,1,0,1,0,0,0,1,NULL,897,NULL,NULL,623,NULL,897,67.36,623,46.83,222,16.7,111,8.3,15,1.09,859,64.55,0,0,0,0,7,0.52,16,1.2,5,0.36,107,19.39,130,23.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1678,300,164,34,1266,0,0,7,24,17,209,256
13121004000,Georgia,Fulton County,1,2231,870,0,0,0,0,1,0,1,1,1,32.4,32163,0,1,0,1,0,0,0,1,118,2012,118,64,1172,64,2012,90.2,1172,52.53,450,20.17,319,14.29,34,1.5,1948,87.32,4,0.18,0,0,2,0.08,25,1.12,21,0.96,191,21.93,279,32.12,118,5.3,64,2.86,26,1.17,18,0.79,5,0.21,109,4.87,0,0,0,0,0,0,5,0.22,3,0.11,11,1.21,16,1.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1373,505,350,48,2149,4,0,2,28,29,214,324
13121004100,Georgia,Fulton County,1,1862,723,0,12,0.64,0,0,0,0,0,1,34.2,63523,0,0,0,0,0,0,0,0,NULL,357,NULL,NULL,257,NULL,357,19.15,257,13.79,110,5.91,39,2.11,9,0.49,329,17.68,0,0,1,0.05,12,0.63,5,0.29,6,0.31,26,3.53,38,5.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1046,477,174,69,1674,30,1,12,76,62,131,231
13121004200,Georgia,Fulton County,1,2212,1255,0,12,0.54,0,0,0,1,1,1,45.9,26250,0,0,0,0,0,0,0,1,NULL,480,NULL,NULL,425,NULL,480,21.7,425,19.22,91,4.09,110,4.96,3,0.13,466,21.04,0,0,0,0,1,0.04,10,0.47,10,0.43,155,12.36,95,7.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1609,386,416,82,2071,8,0,15,36,28,743,500
13121004300,Georgia,Fulton County,1,2421,557,0,1366,56.42,0,1,0,0,0,1,33.5,25556,0,1,0,1,0,0,0,0,NULL,1027,NULL,NULL,112,NULL,1027,42.42,112,4.64,15,0.61,4,0.17,76,3.12,902,37.24,7,0.27,0,0,5,0.19,39,1.6,25,1.05,27,4.82,30,5.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,920,245,39,135,2188,12,0,6,80,61,155,171
13121004400,Georgia,Fulton County,1,2238,970,0,0,0,0,0,0,0,0,1,51.2,18200,0,0,0,0,0,0,0,0,NULL,5,NULL,NULL,4,NULL,5,0.23,4,0.18,0,0.02,0,0,4,0.18,1,0.05,0,0,0,0,0,0,0,0,0,0,1,0.14,2,0.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2080,772,173,29,2172,0,0,2,35,24,442,584
13121004800,Georgia,Fulton County,1,936,579,0,0,0,1,1,1,1,1,1,41.3,47688,1,1,1,1,1,0,0,1,871,936,871,499,537,499,936,100,537,57.34,168,17.95,144,15.38,55,5.88,847,90.49,4,0.43,0,0,5,0.53,25,2.67,28,2.99,179,30.86,144,24.79,871,93.01,499,53.34,163,17.39,122,13.06,51,5.44,788,84.17,3,0.33,0,0,5,0.49,24,2.58,26,2.73,163,28.15,131,22.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,656,168,144,55,847,4,0,5,25,28,183,147
13121004900,Georgia,Fulton County,1,2481,1080,0,0,0,0,0,0,0,0,0,17.4,113750,1,1,1,1,1,0,0,0,962,2481,962,376,793,376,2481,100,793,31.97,600,24.18,122,4.92,1233,49.7,1121,45.18,42,1.69,1,0.04,7,0.28,77,3.1,90,3.63,91,8.39,83,7.64,962,38.76,376,15.16,310,12.49,60,2.41,219,8.84,696,28.05,14,0.58,1,0.04,2,0.08,29,1.17,41,1.66,35,3.2,29,2.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,802,600,122,1233,1121,42,1,7,77,90,92,84
13121005000,Georgia,Fulton County,1,1899,890,0,130,6.85,0,0,0,0,0,0,9,147679,0,1,0,1,0,0,0,0,NULL,824,NULL,NULL,115,NULL,824,43.4,115,6.08,117,6.17,112,5.91,550,28.98,211,11.14,17,0.88,0,0,4,0.2,42,2.2,52,2.76,33,3.7,8,0.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,265,249,174,1290,467,36,0,13,93,123,91,21
13121005200,Georgia,Fulton County,1,4094,1937,0,69,1.69,0,0,0,0,0,0,10.2,128490,0,1,0,1,0,0,0,0,NULL,1674,NULL,NULL,358,NULL,1674,40.9,358,8.75,404,9.88,75,1.83,1057,25.82,543,13.26,18,0.43,0,0,7,0.16,50,1.22,68,1.67,42,2.19,12,0.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,901,776,146,2655,1183,95,0,12,149,183,76,38
13121005300,Georgia,Fulton County,1,3443,1554,0,44,1.28,0,0,0,0,0,0,10.1,121696,0,1,0,1,0,0,0,0,21,2797,21,2,385,2,2797,81.23,385,11.17,510,14.8,106,3.08,1719,49.94,913,26.53,64,1.87,0,0,7,0.2,93,2.69,115,3.35,64,4.14,76,4.89,21,0.62,2,0.06,6,0.18,1,0.02,5,0.16,14,0.41,1,0.03,0,0,0,0.01,0,0.01,0,0,0,0.02,0,0.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,560,682,132,2016,1241,74,0,9,103,138,90,98
13121005501,Georgia,Fulton County,1,2307,857,0,0,0,0,1,0,1,1,1,43.3,26579,0,1,0,1,0,0,0,1,84,1976,84,45,1216,45,1976,85.64,1216,52.73,575,24.9,119,5.17,279,12.07,1565,67.82,49,2.14,2,0.09,1,0.04,80,3.47,52,2.25,201,23.47,246,28.69,84,3.65,45,1.93,17,0.75,7,0.31,38,1.66,35,1.52,5,0.24,0,0,0,0,5,0.24,3,0.13,6,0.75,11,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1469,672,139,304,1863,52,2,1,85,56,261,302
13121005502,Georgia,Fulton County,1,2556,1094,0,0,0,0,1,0,0,0,1,39.8,28599,0,1,0,1,0,0,0,0,NULL,588,NULL,NULL,441,NULL,588,23.01,441,17.25,200,7.83,36,1.42,4,0.15,577,22.57,0,0,0,0,0,0.01,7,0.28,3,0.12,54,4.92,83,7.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2148,795,249,92,2399,5,0,4,56,22,244,375
13121005700,Georgia,Fulton County,1,1544,644,0,0,0,0,1,0,1,1,1,32.8,26731,0,1,0,1,0,0,0,1,NULL,904,NULL,NULL,609,NULL,904,58.55,609,39.46,265,17.15,101,6.54,19,1.23,875,56.67,1,0.08,0,0,0,0,9,0.57,12,0.77,127,19.76,119,18.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1123,443,210,26,1498,2,0,0,18,20,254,238
13121005800,Georgia,Fulton County,1,1412,508,0,10,0.71,0,1,0,1,1,1,35.5,30000,0,1,0,1,0,0,0,1,247,1265,247,151,773,151,1265,89.6,773,54.78,344,24.35,107,7.55,111,7.87,1010,71.52,90,6.37,0,0,0,0,54,3.83,45,3.19,137,26.93,138,27.07,247,17.52,151,10.71,56,3.97,28,1.96,8,0.54,152,10.74,68,4.78,0,0,0,0,21,1.46,23,1.6,28,5.42,28,5.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,994,376,114,122,1145,90,0,0,55,46,182,183
13121006000,Georgia,Fulton County,1,3390,1338,0,22,0.65,0,0,0,0,0,1,20.8,46667,0,0,0,0,0,0,0,0,NULL,468,NULL,NULL,212,NULL,468,13.79,212,6.27,107,3.16,95,2.81,12,0.36,452,13.32,1,0.03,0,0,1,0.02,2,0.06,2,0.07,28,2.13,42,3.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1661,794,442,102,3199,10,0,18,61,38,312,336
13121006100,Georgia,Fulton County,1,3471,1317,0,0,0,0,1,0,1,1,1,28.3,31750,0,1,0,1,0,0,0,1,89,2806,89,39,1765,39,2806,80.85,1765,50.86,684,19.71,436,12.56,50,1.45,2731,78.69,0,0.01,6,0.17,5,0.14,13,0.39,24,0.69,235,17.87,405,30.79,89,2.58,39,1.11,21,0.6,13,0.37,2,0.05,86,2.48,0,0,0,0.01,0,0.01,1,0.03,1,0.03,5,0.36,14,1.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2338,824,555,64,3376,1,6,5,19,27,277,508
13121006200,Georgia,Fulton County,1,1311,446,0,0,0,0,1,0,0,0,1,22.8,42019,0,1,0,1,0,0,0,0,NULL,950,NULL,NULL,480,NULL,950,72.48,480,36.64,275,20.98,87,6.64,16,1.19,915,69.77,2,0.14,0,0,5,0.38,13,0.99,14,1.04,66,14.81,76,16.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,859,379,115,34,1238,2,0,5,32,29,109,126
13121006300,Georgia,Fulton County,1,1924,715,0,0,0,0,1,0,1,1,1,38.5,30179,0,1,0,1,0,0,0,1,162,1924,162,99,1221,99,1924,100,1221,63.44,558,29,194,10.08,58,3.01,1807,93.92,4,0.21,0,0,6,0.31,49,2.55,32,1.66,242,33.78,246,34.41,162,8.41,99,5.13,41,2.12,18,0.94,7,0.35,146,7.56,2,0.1,0,0,0,0,8,0.39,6,0.33,17,2.44,19,2.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,889,558,194,58,1807,4,0,6,49,32,212,214
13121006400,Georgia,Fulton County,1,1346,430,0,23,1.71,0,1,0,0,0,1,25.5,31964,0,1,0,1,0,0,0,0,NULL,1157,NULL,NULL,725,NULL,1157,85.94,725,53.83,414,30.75,38,2.8,124,9.18,813,60.42,2,0.14,1,0.07,4,0.29,213,15.83,273,20.28,75,17.46,68,15.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,659,468,59,146,963,4,1,4,228,283,81,73
