CHEMICAL REPORT ID,CHEMICAL NAME,CHEMICAL ID,CHEMICAL ID W/O DASHES,CHEMICAL ID TYPE,DOMESTIC PARENT COMPANY NAME,DOMESTIC PC ADDRESS LINE1,DOMESTIC PC ADDRESS LINE2,DOMESTIC PC CITY,DOMESTIC PC COUNTY / PARISH,DOMESTIC PC STATE,DOMESTIC PC POSTAL CODE,DOMESTIC PC DUN & BRADSTREET NUMBER,FOREIGN PARENT COMPANY NAME,FOREIGN PC ADDRESS LINE1,FOREIGN PC ADDRESS LINE2,FOREIGN PC CITY,FOREIGN PC COUNTY / PARISH,FOREIGN PC POSTAL CODE,FOREIGN PC COUNTRY CODE,FOREIGN PC DUN & BRADSTREET NUMBER,SITE NAME,SITE ADDRESS LINE1,SITE ADDRESS LINE2,SITE CITY,SITE COUNTY / PARISH,SITE STATE,SITE POSTAL CODE,SITE LATITUDE,SITE LONGITUDE,SITE DUN & BRADSTREET NUMBER,EPA-TSCA PROGRAM ID,EPA FACILITY REGISTRY ID,SITE NAICS CODE 1,SITE NAICS ACTIVITY 1,SITE NAICS CODE 2,SITE NAICS ACTIVITY 2,SITE NAICS CODE 3,SITE NAICS ACTIVITY 3,ACTIVITY,2019 DOMESTIC PV,2019 IMPORT PV,2019 PV,2018 PV,2017 PV,2016 PV,2019 NATIONALLY AGGREGATED PV,2018 NATIONALLY AGGREGATED PV,2017 NATIONALLY AGGREGATED PV,2016 NATIONALLY AGGREGATED PV,IMPORTED CHEM NEVER AT SITE,2019 V USED ON-SITE,2019 V EXPORTED,PCT BYP CODE,PERCENT BYPRODUCT,WORKERS CODE,WORKERS,MAX CONC CODE,MAXIMUM CONCENTRATION,RECYCLED,PHYSICAL FORM(S),C / C PROD CAT CODE,CONSUMER / COMMERCIAL PRODUCT CATEGORY,CONS / COMM PROD CAT OTHER DESC,C / C FC CODE,CONS / COMM FUNCTION CATEGORY,CONS / COMM FUNCT CAT OTHER DESC,JOINT FC CODE,JOINT FUNCTION CATEGORY,JOINT FUNCT CAT OTHER DESC,CONS OR COMM USE,USED IN PROD FOR CHILDREN,C / C PV PCT,C / C MAX CONC CODE,C / C MAXIMUM CONCENTRATION,COMM WORKERS CODE,COMMERCIAL WORKERS
728612,"Modified salicylic acid, zirconium complex",244429,244429,Accession Number,"RICOH ELECTRONICS, INC","1125 HURRICANE SHOALS ROAD, NORTHEAST",,LAWRENCEVILLE,GWINNETT,GA,30043-4827,06-446-7996,,,,,,,,,RICOH ELECTRONICS INC,"1125 HURRICANE SHOALS ROAD, NORTHEAST",,LAWRENCEVILLE,GWINNETT,GA,30043-4827,33.98714,-83.95464,61-286-8893,100607758,1.10E+11,322222 Coated And Laminated Paper Manufacturing,Import,"325992 Photographic Film, Paper, Plate, And Chemical Manufacturing",Import,,,Import,0,"47,619","47,619","47,916","42,328","42,328","25,000 Ð <100,000","<1,000,000","<1,000,000","<1,000,000",No,"47,619",0,B1,0%,W6,500 Ð 999,M5,90% +,No,Dry Powder,C306,"Ink, Toner, and Colorant Products",,U999,Other (specify),Toner,,,,Both,No,100,M5,90% +,NKRA,Not Known or Reasonably Ascertainable
712703,"Molybdate (MoO42-), sodium (1:2), (T-4)-",7631-95-0,7631950,CASRN,Italmatch USA Corporation,5544 Oakdale Road SE,,Smyrna,Cobb,GA,30082,07-909-7066,ITALMATCH CHEMICALS SPA,VIA MAGAZZINI DEL COTONE 17,,GENOVA,,16128,IT,56-513-2532,ITALMATCH USA CORPORATION,5544 OAKDALE ROAD SE,,SMYRNA,COBB COUNTY,GA,30082,33.819282,-84.500549,07-909-7066,TSCA10068759,1.10E+11,325180 Other Basic Inorganic Chemical Manufacturing,Import,325199 All Other Basic Organic Chemical Manufacturing,Import,,,,0,0,0,0,"59,779",0,"1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000",,,,B1,0%,W2,10 Ð 24,M3,30% Ð < 60%,No,Liquid,,,,,,,,,,,,,,,,
702888,"Naphtha (petroleum), hydrotreated heavy",64742-48-9,64742489,CASRN,SNF HOLDING COMPANY,1 CHEMICAL PLANT ROAD,,RICEBORO,Liberty,GA,31323,04-546-9160,,,,,,,,,CHEMTALL INC,CHEMICAL PLANT RD,,RICEBORO,LIBERTY,GA,31323,31.74413,-81.43673,04-546-9160,TSCA6396,1.10E+11,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Both,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"90,000,000,000 Ð <100,000,000,000","90,000,000,000 Ð <100,000,000,000","90,000,000,000 Ð <100,000,000,000","90,000,000,000 Ð <100,000,000,000",No,0,0,B1,0%,W6,500 Ð 999,M2,1% Ð < 30%,No,"Pellets or Large Crystals, Liquid",,,,,,,,,,,,,,,,
730654,Naphthalene,91-20-3,91203,CASRN,GEO SPECIALTY CHEMICALS INC,300 Brookside Ave,"Building #23, Suite 100",Ambler,Montgomery County,PA,19002,00-234-9058,,,,,,,,,GEO SPECIALTY CHEMICALS INC,701 WISSAHICKON AVE.,,CEDARTOWN,POLK COUNTY,GA,30125,34.019222,-85.272111,04-582-3945,TSCA5959,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Manufacture,,,,,Import,0,"3,300,000","3,300,000","1,900,000","1,800,000","831,000","100,000,000 Ð <250,000,000","³ 1,000,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000",No,"3,300,000",0,B1,0%,W3,25 Ð 49,M5,90% +,No,Pellets or Large Crystals,,,,,,,,,,,,,,,,
730644,"Naphthalenesulfonic acid, bis(1-methylethyl)-, sodium salt (1:1)",1322-93-6,1322936,CASRN,GEO SPECIALTY CHEMICALS INC,300 Brookside Ave,"Building #23, Suite 100",Ambler,Montgomery County,PA,19002,00-234-9058,,,,,,,,,GEO SPECIALTY CHEMICALS INC,701 WISSAHICKON AVE.,,CEDARTOWN,POLK COUNTY,GA,30125,34.019222,-85.272111,04-582-3945,TSCA5959,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Manufacture,,,,,Manufacture,"155,400",0,"155,400","161,070","175,000","166,600","100,000 Ð <500,000","100,000 Ð <500,000","100,000 Ð <500,000","100,000 Ð <500,000",,0,0,B1,0%,W3,25 Ð 49,M3,30% Ð < 60%,No,"Dry Powder, Liquid",C406,Agricultural Products (non-pesticidal),,F076,Surfactant (surface active agent),,,,,Commercial,No,100,M1,< 1%,NKRA,Not Known or Reasonably Ascertainable
730649,"Naphthalenesulfonic acid, butyl-, sodium salt (1:1)",25638-17-9,25638179,CASRN,GEO SPECIALTY CHEMICALS INC,300 Brookside Ave,"Building #23, Suite 100",Ambler,Montgomery County,PA,19002,00-234-9058,,,,,,,,,GEO SPECIALTY CHEMICALS INC,701 WISSAHICKON AVE.,,CEDARTOWN,POLK COUNTY,GA,30125,34.019222,-85.272111,04-582-3945,TSCA5959,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Manufacture,,,,,Manufacture,"930,000",0,"930,000","990,000","840,000","249,300","930,000","990,000","840,000","249,300",,0,0,B1,0%,W3,25 Ð 49,M3,30% Ð < 60%,No,"Dry Powder, Liquid",C105,Cleaning and Furnishing Care Products,,U031,Surface active agents,,,,,Commercial,No,10,M1,< 1%,NKRA,Not Known or Reasonably Ascertainable
730649,"Naphthalenesulfonic acid, butyl-, sodium salt (1:1)",25638-17-9,25638179,CASRN,GEO SPECIALTY CHEMICALS INC,300 Brookside Ave,"Building #23, Suite 100",Ambler,Montgomery County,PA,19002,00-234-9058,,,,,,,,,GEO SPECIALTY CHEMICALS INC,701 WISSAHICKON AVE.,,CEDARTOWN,POLK COUNTY,GA,30125,34.019222,-85.272111,04-582-3945,TSCA5959,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Manufacture,,,,,Manufacture,"930,000",0,"930,000","990,000","840,000","249,300","930,000","990,000","840,000","249,300",,0,0,B1,0%,W3,25 Ð 49,M3,30% Ð < 60%,No,"Dry Powder, Liquid",C406,Agricultural Products (non-pesticidal),,U004,Agricultural chemicals (non-pesticidal),,,,,Commercial,No,90,M1,< 1%,NKRA,Not Known or Reasonably Ascertainable
730648,"Naphthalenesulfonic acid, dibutyl-, sodium salt (1:1)",25417-20-3,25417203,CASRN,GEO SPECIALTY CHEMICALS INC,300 Brookside Ave,"Building #23, Suite 100",Ambler,Montgomery County,PA,19002,00-234-9058,,,,,,,,,GEO SPECIALTY CHEMICALS INC,701 WISSAHICKON AVE.,,CEDARTOWN,POLK COUNTY,GA,30125,34.019222,-85.272111,04-582-3945,TSCA5959,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Manufacture,,,,,Manufacture,"155,000",0,"155,000","165,000","140,000","135,000","196,336","206,336","219,336","217,673",,0,0,B1,0%,W3,25 Ð 49,M2,1% Ð < 30%,No,"Dry Powder, Liquid",C105,Cleaning and Furnishing Care Products,,U031,Surface active agents,,,,,Commercial,No,10,M1,< 1%,NKRA,Not Known or Reasonably Ascertainable
730648,"Naphthalenesulfonic acid, dibutyl-, sodium salt (1:1)",25417-20-3,25417203,CASRN,GEO SPECIALTY CHEMICALS INC,300 Brookside Ave,"Building #23, Suite 100",Ambler,Montgomery County,PA,19002,00-234-9058,,,,,,,,,GEO SPECIALTY CHEMICALS INC,701 WISSAHICKON AVE.,,CEDARTOWN,POLK COUNTY,GA,30125,34.019222,-85.272111,04-582-3945,TSCA5959,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Manufacture,,,,,Manufacture,"155,000",0,"155,000","165,000","140,000","135,000","196,336","206,336","219,336","217,673",,0,0,B1,0%,W3,25 Ð 49,M2,1% Ð < 30%,No,"Dry Powder, Liquid",C406,Agricultural Products (non-pesticidal),,U004,Agricultural chemicals (non-pesticidal),,,,,Commercial,No,90,M1,< 1%,NKRA,Not Known or Reasonably Ascertainable
719329,"Neodecanoic acid, 2-oxiranylmethyl ester",26761-45-5,26761455,CASRN,Allnex USA Inc.,9005 Westside Parkway,,Alpharetta,Fulton,GA,30009,07-878-6182,,,,,,,,,ALLNEX USA INC.,9005 WESTSIDE PKWY,,ALPHARETTA,FULTON COUNTY,GA,30009,34.056627,-84.30006,07-878-6182,TSCA82561,1.10E+11,325211 Plastics Material And Resin Manufacturing,Import,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <20,000,000",Yes,,0,B1,0%,W1,< 10,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,
707946,"Neodecanoic acid, barium salt (2:1)",55172-98-0,55172980,CASRN,MOHAWK INDUSTRIES INC,160 S Industrial Blvd,,Calhoun,Gordon,GA,30701,61-275-7070,,,,,,,,,IVC US,101 IVC DR,,DALTON,WHITFIELD,GA,30721,34.71709,-84.94529,16-528-6738,TSCA10054593,1.10E+11,326192 Resilient Floor Covering Manufacturing,Import,,,,,Import,0,"28,444","28,444","24,916","23,373",0,"<1,000,000","<1,000,000","<1,000,000","<1,000,000",No,"28,444",0,B1,0%,W1,< 10,M2,1% Ð < 30%,No,Liquid,C101,Floor Coverings,,F099,Stabilizing agent,,,,,Both,No,100,M1,< 1%,W1,< 10
707943,"Neodecanoic acid, zinc salt (2:1)",27253-29-8,27253298,CASRN,MOHAWK INDUSTRIES INC,160 S Industrial Blvd,,Calhoun,Gordon,GA,30701,61-275-7070,,,,,,,,,IVC US,101 IVC DR,,DALTON,WHITFIELD,GA,30721,34.71709,-84.94529,16-528-6738,TSCA10054593,1.10E+11,326192 Resilient Floor Covering Manufacturing,Import,,,,,Import,0,"71,110","71,110","41,895","1,102",0,"100,000 Ð <500,000","500,000 Ð <1,000,000","100,000 Ð <500,000","100,000 Ð <500,000",No,"71,110",0,B1,0%,W1,< 10,M2,1% Ð < 30%,No,Liquid,C101,Floor Coverings,,F099,Stabilizing agent,,,,,Both,No,100,M1,< 1%,W1,< 10
704816,Nickel,7440-02-0,7440020,CASRN,CARBO Ceramics Inc.,5050 Westway Park Blvd.,Suite 150,Houston,Harris,TX,77041,15-155-2437,,,,,,,,,CARBO CERAMICS INC. - TOOMSBORO PLANT,1880 DENT RD,,TOOMSBORO,WILKINSON COUNTY,GA,31090,32.854436,-83.140829,15-155-2437,TSCA5423,1.10E+11,212324 Kaolin And Ball Clay Mining,,,,,,,,,,0,0,"115,454","100,000,000 Ð <250,000,000","500,000,000 Ð <750,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
723733,Nickel,7440-02-0,7440020,CASRN,Howmet Aerospace INC,201 Isabella Street,,Pittsburgh,Allegheny,PA,15212,00-133-9472,,,,,,,,,FIRTH RIXSON FORGINGS LLC,93 DUNWOODY CT,,MIDWAY,LIBERTY,GA,31320,31.780532,-81.353717,02-442-1743,TSCA124119,1.10E+11,332111 Iron And Steel Forging,Manufacture,,,,,Import,0,"2,200","2,200","35,400",0,"28,900","100,000,000 Ð <250,000,000","500,000,000 Ð <750,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000",No,0,0,B1,0%,W5,100 Ð 499,M1,< 1%,Yes,Other Solid,C206,Metal Products not covered elsewhere,,F100,Alloys,,,,,Commercial,No,40,M1,< 1%,NKRA,Not Known or Reasonably Ascertainable
714181,Nickel hydroxide (Ni(OH)2),12054-48-7,12054487,CASRN,SAFT AMERICA INC.,13575 WATERWORKS STREET,,JACKSONVILLE,DUVAL,FL,32221,06-315-2573,,,,,,,,,SAFT AMERICA INC.,711 GIL HARBIN INDUSTRIAL BLVD,,VALDOSTA,LOWNDES COUNTY,GA,31601,30.80266,-83.28763,06-315-2573,TSCA10020450,1.10E+11,335911 Storage Battery Manufacturing,Manufacture,,,,,Manufacture,"170,209",0,"170,209","172,118","229,721","217,945","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000",,"170,209",0,NKRA,Not Known or Reasonably Ascertainable,W4,50 Ð 99,M3,30% Ð < 60%,Yes,Other Solid,,,,,,,,,,,,,,,,
719293,Nitric acid,7697-37-2,7697372,CASRN,Potash Holding Corporation,1101 Skokie BLVD,Suite 400,Northbrook,Cook,IL,60062,07-910-2116,NUTRIEN LTD,122 - 1st Avenue South,Suite 500,Saskatoon,,S7K7G3,CA,20-337-8927,"PCS NITROGEN FERTILIZER, L.P.",733 1/2 LANEY WALKER BLVD EXTENSION,,AUGUSTA,RICHMOND,GA,30901,33.44461,-81.93266,61-004-1386,TSCA9406,1.10E+11,325311 Nitrogenous Fertilizer Manufacturing,Manufacture,,,,,Manufacture,"1,014,070,000",0,"1,014,070,000","1,074,234,000","942,570,000","990,552,000","10,000,000,000 Ð <20,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000",,"950,404,810","118,600",B1,0%,W5,100 Ð 499,M4,60% Ð < 90%,No,Liquid,CC113,Drain and toilet cleaners (liquid),,F065,Processing aids not otherwise specified,,,,,Commercial,No,1,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
719293,Nitric acid,7697-37-2,7697372,CASRN,Potash Holding Corporation,1101 Skokie BLVD,Suite 400,Northbrook,Cook,IL,60062,07-910-2116,NUTRIEN LTD,122 - 1st Avenue South,Suite 500,Saskatoon,,S7K7G3,CA,20-337-8927,"PCS NITROGEN FERTILIZER, L.P.",733 1/2 LANEY WALKER BLVD EXTENSION,,AUGUSTA,RICHMOND,GA,30901,33.44461,-81.93266,61-004-1386,TSCA9406,1.10E+11,325311 Nitrogenous Fertilizer Manufacturing,Manufacture,,,,,Manufacture,"1,014,070,000",0,"1,014,070,000","1,074,234,000","942,570,000","990,552,000","10,000,000,000 Ð <20,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000",,"950,404,810","118,600",B1,0%,W5,100 Ð 499,M4,60% Ð < 90%,No,Liquid,CC122,Laundry detergent (liquid),,F065,Processing aids not otherwise specified,,,,,Both,No,1,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
719293,Nitric acid,7697-37-2,7697372,CASRN,Potash Holding Corporation,1101 Skokie BLVD,Suite 400,Northbrook,Cook,IL,60062,07-910-2116,NUTRIEN LTD,122 - 1st Avenue South,Suite 500,Saskatoon,,S7K7G3,CA,20-337-8927,"PCS NITROGEN FERTILIZER, L.P.",733 1/2 LANEY WALKER BLVD EXTENSION,,AUGUSTA,RICHMOND,GA,30901,33.44461,-81.93266,61-004-1386,TSCA9406,1.10E+11,325311 Nitrogenous Fertilizer Manufacturing,Manufacture,,,,,Manufacture,"1,014,070,000",0,"1,014,070,000","1,074,234,000","942,570,000","990,552,000","10,000,000,000 Ð <20,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000",,"950,404,810","118,600",B1,0%,W5,100 Ð 499,M4,60% Ð < 90%,No,Liquid,CC125,Liquid water treatment products,,F065,Processing aids not otherwise specified,,,,,Commercial,No,1,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
719293,Nitric acid,7697-37-2,7697372,CASRN,Potash Holding Corporation,1101 Skokie BLVD,Suite 400,Northbrook,Cook,IL,60062,07-910-2116,NUTRIEN LTD,122 - 1st Avenue South,Suite 500,Saskatoon,,S7K7G3,CA,20-337-8927,"PCS NITROGEN FERTILIZER, L.P.",733 1/2 LANEY WALKER BLVD EXTENSION,,AUGUSTA,RICHMOND,GA,30901,33.44461,-81.93266,61-004-1386,TSCA9406,1.10E+11,325311 Nitrogenous Fertilizer Manufacturing,Manufacture,,,,,Manufacture,"1,014,070,000",0,"1,014,070,000","1,074,234,000","942,570,000","990,552,000","10,000,000,000 Ð <20,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000",,"950,404,810","118,600",B1,0%,W5,100 Ð 499,M4,60% Ð < 90%,No,Liquid,CC214,Solvent-based paint,,F051,Pigment,,,,,Commercial,No,1,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
719293,Nitric acid,7697-37-2,7697372,CASRN,Potash Holding Corporation,1101 Skokie BLVD,Suite 400,Northbrook,Cook,IL,60062,07-910-2116,NUTRIEN LTD,122 - 1st Avenue South,Suite 500,Saskatoon,,S7K7G3,CA,20-337-8927,"PCS NITROGEN FERTILIZER, L.P.",733 1/2 LANEY WALKER BLVD EXTENSION,,AUGUSTA,RICHMOND,GA,30901,33.44461,-81.93266,61-004-1386,TSCA9406,1.10E+11,325311 Nitrogenous Fertilizer Manufacturing,Manufacture,,,,,Manufacture,"1,014,070,000",0,"1,014,070,000","1,074,234,000","942,570,000","990,552,000","10,000,000,000 Ð <20,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000",,"950,404,810","118,600",B1,0%,W5,100 Ð 499,M4,60% Ð < 90%,No,Liquid,CC221,"Construction and building materials covering large surface areas, including metal articles",,F065,Processing aids not otherwise specified,,,,,Commercial,No,1,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
719293,Nitric acid,7697-37-2,7697372,CASRN,Potash Holding Corporation,1101 Skokie BLVD,Suite 400,Northbrook,Cook,IL,60062,07-910-2116,NUTRIEN LTD,122 - 1st Avenue South,Suite 500,Saskatoon,,S7K7G3,CA,20-337-8927,"PCS NITROGEN FERTILIZER, L.P.",733 1/2 LANEY WALKER BLVD EXTENSION,,AUGUSTA,RICHMOND,GA,30901,33.44461,-81.93266,61-004-1386,TSCA9406,1.10E+11,325311 Nitrogenous Fertilizer Manufacturing,Manufacture,,,,,Manufacture,"1,014,070,000",0,"1,014,070,000","1,074,234,000","942,570,000","990,552,000","10,000,000,000 Ð <20,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000",,"950,404,810","118,600",B1,0%,W5,100 Ð 499,M4,60% Ð < 90%,No,Liquid,CC317,Liquid photographic processing solutions,,F044,Oxidizing agent,,,,,Commercial,No,1,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
719293,Nitric acid,7697-37-2,7697372,CASRN,Potash Holding Corporation,1101 Skokie BLVD,Suite 400,Northbrook,Cook,IL,60062,07-910-2116,NUTRIEN LTD,122 - 1st Avenue South,Suite 500,Saskatoon,,S7K7G3,CA,20-337-8927,"PCS NITROGEN FERTILIZER, L.P.",733 1/2 LANEY WALKER BLVD EXTENSION,,AUGUSTA,RICHMOND,GA,30901,33.44461,-81.93266,61-004-1386,TSCA9406,1.10E+11,325311 Nitrogenous Fertilizer Manufacturing,Manufacture,,,,,Manufacture,"1,014,070,000",0,"1,014,070,000","1,074,234,000","942,570,000","990,552,000","10,000,000,000 Ð <20,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000",,"950,404,810","118,600",B1,0%,W5,100 Ð 499,M4,60% Ð < 90%,No,Liquid,CC417,Agricultural non-pesticidal products,,F037,Intermediate,,,,,Commercial,No,1,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
719293,Nitric acid,7697-37-2,7697372,CASRN,Potash Holding Corporation,1101 Skokie BLVD,Suite 400,Northbrook,Cook,IL,60062,07-910-2116,NUTRIEN LTD,122 - 1st Avenue South,Suite 500,Saskatoon,,S7K7G3,CA,20-337-8927,"PCS NITROGEN FERTILIZER, L.P.",733 1/2 LANEY WALKER BLVD EXTENSION,,AUGUSTA,RICHMOND,GA,30901,33.44461,-81.93266,61-004-1386,TSCA9406,1.10E+11,325311 Nitrogenous Fertilizer Manufacturing,Manufacture,,,,,Manufacture,"1,014,070,000",0,"1,014,070,000","1,074,234,000","942,570,000","990,552,000","10,000,000,000 Ð <20,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000",,"950,404,810","118,600",B1,0%,W5,100 Ð 499,M4,60% Ð < 90%,No,Liquid,CC990,Non-TSCA use,,F044,Oxidizing agent,,,,,Commercial,No,1,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
716474,Nitric acid ammonium salt (1:1),6484-52-2,6484522,CASRN,Gavilon Agriculture Investments Inc,1331 Capitol Avenue,,Omaha,Douglas,NE,68102,07-944-4851,MARUBENI CORP,"7-1, Nihonbashi 2-chrome",Chuo-ku,Tokyo,,1030027,JA,69-054-1263,"GAVILON FERTILIZER, LLC",5 SKIDAWAY VILLAGE WALK,,SAVANNAH,CHATHAM,GA,31411,31.93992,-81.05184,07-834-2604,TSCA8979,1.10E+11,424910 Farm Supplies Merchant Wholesalers,Import,,,,,Import,0,"554,667,507","554,667,507","436,008,033","406,532,806","504,033,541","10,000,000,000 Ð <20,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000",Yes,,0,B1,0%,NKRA,Not Known or Reasonably Ascertainable,M3,30% Ð < 60%,No,Liquid,CC417,Agricultural non-pesticidal products,,F012,Soil amendments (fertilizers),,,,,Commercial,No,100,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
719291,Nitric acid ammonium salt (1:1),6484-52-2,6484522,CASRN,Potash Holding Corporation,1101 Skokie BLVD,Suite 400,Northbrook,Cook,IL,60062,07-910-2116,NUTRIEN LTD,122 - 1st Avenue South,Suite 500,Saskatoon,,S7K7G3,CA,20-337-8927,"PCS NITROGEN FERTILIZER, L.P.",733 1/2 LANEY WALKER BLVD EXTENSION,,AUGUSTA,RICHMOND,GA,30901,33.44461,-81.93266,61-004-1386,TSCA9406,1.10E+11,325311 Nitrogenous Fertilizer Manufacturing,Manufacture,,,,,Manufacture,"1,207,630,000",0,"1,207,630,000","1,260,216,000","1,083,786,000","1,151,978,000","10,000,000,000 Ð <20,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000",,0,"22,327,460",B1,0%,W5,100 Ð 499,M4,60% Ð < 90%,No,"Pellets or Large Crystals, Liquid",C980,Non-TSCA Use,,F054,Catalyst,,,,,Commercial,No,12,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
719291,Nitric acid ammonium salt (1:1),6484-52-2,6484522,CASRN,Potash Holding Corporation,1101 Skokie BLVD,Suite 400,Northbrook,Cook,IL,60062,07-910-2116,NUTRIEN LTD,122 - 1st Avenue South,Suite 500,Saskatoon,,S7K7G3,CA,20-337-8927,"PCS NITROGEN FERTILIZER, L.P.",733 1/2 LANEY WALKER BLVD EXTENSION,,AUGUSTA,RICHMOND,GA,30901,33.44461,-81.93266,61-004-1386,TSCA9406,1.10E+11,325311 Nitrogenous Fertilizer Manufacturing,Manufacture,,,,,Manufacture,"1,207,630,000",0,"1,207,630,000","1,260,216,000","1,083,786,000","1,151,978,000","10,000,000,000 Ð <20,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000",,0,"22,327,460",B1,0%,W5,100 Ð 499,M4,60% Ð < 90%,No,"Pellets or Large Crystals, Liquid",CC416,Explosive materials,,F066,"Energy Releasers (explosives, motive propellant)",,,,,Commercial,No,51,M4,60% Ð < 90%,NKRA,Not Known or Reasonably Ascertainable
719291,Nitric acid ammonium salt (1:1),6484-52-2,6484522,CASRN,Potash Holding Corporation,1101 Skokie BLVD,Suite 400,Northbrook,Cook,IL,60062,07-910-2116,NUTRIEN LTD,122 - 1st Avenue South,Suite 500,Saskatoon,,S7K7G3,CA,20-337-8927,"PCS NITROGEN FERTILIZER, L.P.",733 1/2 LANEY WALKER BLVD EXTENSION,,AUGUSTA,RICHMOND,GA,30901,33.44461,-81.93266,61-004-1386,TSCA9406,1.10E+11,325311 Nitrogenous Fertilizer Manufacturing,Manufacture,,,,,Manufacture,"1,207,630,000",0,"1,207,630,000","1,260,216,000","1,083,786,000","1,151,978,000","10,000,000,000 Ð <20,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000","20,000,000,000 Ð <30,000,000,000",,0,"22,327,460",B1,0%,W5,100 Ð 499,M4,60% Ð < 90%,No,"Pellets or Large Crystals, Liquid",CC417,Agricultural non-pesticidal products,,F012,Soil amendments (fertilizers),,,,,Both,No,35,M3,30% Ð < 60%,NKRA,Not Known or Reasonably Ascertainable
